transaction_id,amount_sar,channel,merchant_category,customer_id,timestamp,ip_country,device_type,is_fraud
TXN-2026-03673,212.82,atm,JEWELRY,CUST-0271,2026-07-13T04:18:18Z,US,web,0
TXN-2026-03674,12.07,pos,ENTERTAINMENT,CUST-0175,2026-06-03T17:29:13Z,US,web,0
TXN-2026-03675,91.05,pos,ENTERTAINMENT,CUST-0529,2026-07-18T00:19:21Z,SA,web,1
TXN-2026-03676,45.64,ecom,HEALTHCARE,CUST-0658,2026-07-12T02:25:18Z,GB,atm,0
TXN-2026-03677,166.46,ecom,FUEL,CUST-0575,2026-07-27T07:59:46Z,GB,web,0
TXN-2026-03678,342.34,ecom,EDUCATION,CUST-0166,2026-07-06T02:23:22Z,SA,web,0
TXN-2026-03679,70.64,pos,FUEL,CUST-0180,2026-07-12T07:15:32Z,AE,mobile,0
TXN-2026-03680,119.7,atm,ENTERTAINMENT,CUST-0485,2026-07-02T09:38:00Z,GB,web,0
TXN-2026-03681,120.19,pos,PHARMACY,CUST-0522,2026-06-06T13:30:34Z,SA,web,0
TXN-2026-03682,138.87,pos,ONLINE_SERVICES,CUST-0686,2026-07-05T10:57:40Z,SA,mobile,0
TXN-2026-03683,119.68,atm,UTILITIES,CUST-0189,2026-07-08T10:15:52Z,US,web,0
TXN-2026-03684,30.04,pos,ENTERTAINMENT,CUST-0795,2026-07-03T13:06:55Z,SA,pos_terminal,0
TXN-2026-03685,92.86,atm,RESTAURANT,CUST-0800,2026-06-05T21:36:17Z,US,atm,1
TXN-2026-03686,330.44,pos,ELECTRONICS,CUST-0087,2026-06-01T08:18:28Z,SA,web,0
TXN-2026-03687,42.87,pos,ENTERTAINMENT,CUST-0132,2026-06-12T06:52:28Z,US,mobile,0
TXN-2026-03688,419.47,atm,TRAVEL,CUST-0227,2026-06-27T00:45:26Z,SA,pos_terminal,0
TXN-2026-03689,80.74,atm,GROCERY,CUST-0583,2026-06-19T02:44:26Z,AE,web,0
TXN-2026-03690,38.78,pos,HEALTHCARE,CUST-0426,2026-07-18T11:26:49Z,SA,pos_terminal,0
TXN-2026-03691,109.76,ecom,JEWELRY,CUST-0732,2026-07-10T08:21:32Z,SA,atm,0
TXN-2026-03692,192.87,transfer,JEWELRY,CUST-0698,2026-06-19T09:34:56Z,SA,web,0
TXN-2026-03693,49.14,pos,FASHION,CUST-0289,2026-07-24T12:31:40Z,SA,web,0
TXN-2026-03694,426.84,atm,TRAVEL,CUST-0491,2026-07-08T17:34:58Z,SA,atm,0
TXN-2026-03695,499.04,ecom,RESTAURANT,CUST-0449,2026-06-01T07:53:50Z,SA,pos_terminal,0
TXN-2026-03696,24.55,pos,TRAVEL,CUST-0262,2026-07-06T00:32:46Z,US,pos_terminal,0
TXN-2026-03697,465.4,atm,ONLINE_SERVICES,CUST-0796,2026-06-01T15:54:46Z,SA,web,0
TXN-2026-03698,283.82,pos,FASHION,CUST-0241,2026-06-12T11:57:02Z,SA,atm,0
TXN-2026-03699,262.73,ecom,RESTAURANT,CUST-0309,2026-06-01T21:58:42Z,GB,mobile,0
TXN-2026-03700,47.1,pos,TELECOM,CUST-0404,2026-06-14T16:45:40Z,AE,mobile,0
TXN-2026-03701,209.71,pos,FUEL,CUST-0765,2026-07-22T21:55:04Z,EG,web,0
TXN-2026-03702,146.61,pos,GROCERY,CUST-0452,2026-06-19T22:23:24Z,GB,mobile,0
TXN-2026-03703,84.73,atm,HOME_GOODS,CUST-0708,2026-06-29T10:29:21Z,EG,pos_terminal,0
TXN-2026-03704,57.57,pos,RESTAURANT,CUST-0018,2026-06-16T16:34:10Z,AE,atm,0
TXN-2026-03705,575.61,atm,TELECOM,CUST-0722,2026-07-03T14:48:20Z,SA,pos_terminal,0
TXN-2026-03706,78.84,pos,FUEL,CUST-0655,2026-06-07T04:51:47Z,US,mobile,0
TXN-2026-03707,6.02,pos,TRAVEL,CUST-0628,2026-07-09T06:56:01Z,AE,pos_terminal,0
TXN-2026-03708,316.5,ecom,ELECTRONICS,CUST-0072,2026-07-25T22:20:21Z,GB,mobile,0
TXN-2026-03709,378.97,atm,HOME_GOODS,CUST-0397,2026-06-16T01:24:41Z,SA,atm,0
TXN-2026-03710,212.39,transfer,ENTERTAINMENT,CUST-0540,2026-06-24T03:50:03Z,AE,mobile,0
TXN-2026-03711,39.51,transfer,ONLINE_SERVICES,CUST-0389,2026-07-15T20:12:47Z,SA,web,0
TXN-2026-03712,63.6,pos,RESTAURANT,CUST-0616,2026-07-01T10:21:49Z,GB,mobile,0
TXN-2026-03713,414.23,pos,GROCERY,CUST-0343,2026-07-10T22:17:57Z,AE,web,0
TXN-2026-03714,474.15,ecom,FUEL,CUST-0755,2026-07-07T08:07:15Z,US,atm,0
TXN-2026-03715,29.83,ecom,ONLINE_SERVICES,CUST-0519,2026-07-04T15:33:27Z,SA,mobile,0
TXN-2026-03716,22.59,pos,HEALTHCARE,CUST-0305,2026-07-18T23:57:39Z,AE,mobile,0
TXN-2026-03717,64.08,pos,GROCERY,CUST-0286,2026-06-18T10:46:09Z,GB,atm,0
TXN-2026-03718,154.13,pos,ENTERTAINMENT,CUST-0617,2026-07-01T08:57:03Z,GB,pos_terminal,0
TXN-2026-03719,154.29,transfer,FUEL,CUST-0127,2026-07-05T05:35:56Z,SA,web,0
TXN-2026-03720,221.86,transfer,ONLINE_SERVICES,CUST-0536,2026-06-02T17:41:41Z,EG,atm,0
TXN-2026-03721,113.99,pos,RESTAURANT,CUST-0367,2026-06-14T19:40:11Z,EG,atm,0
TXN-2026-03722,249.61,atm,TELECOM,CUST-0463,2026-07-14T12:52:15Z,SA,atm,0
TXN-2026-03723,1437.92,pos,ENTERTAINMENT,CUST-0417,2026-06-27T02:25:57Z,SA,web,0
TXN-2026-03724,7.93,pos,JEWELRY,CUST-0402,2026-06-27T04:19:43Z,US,pos_terminal,0
TXN-2026-03725,40.86,ecom,ENTERTAINMENT,CUST-0284,2026-06-26T09:17:51Z,SA,pos_terminal,0
TXN-2026-03726,9.97,pos,ELECTRONICS,CUST-0666,2026-06-25T05:03:57Z,SA,mobile,0
TXN-2026-03727,154.95,transfer,TRAVEL,CUST-0261,2026-07-21T21:37:10Z,SA,pos_terminal,0
TXN-2026-03728,111.92,pos,FASHION,CUST-0395,2026-06-28T19:26:38Z,SA,mobile,0
TXN-2026-03729,12.31,pos,TELECOM,CUST-0193,2026-06-01T08:57:07Z,EG,atm,0
TXN-2026-03730,23.1,pos,EDUCATION,CUST-0707,2026-06-27T02:41:51Z,SA,atm,0
TXN-2026-03731,311.74,ecom,RESTAURANT,CUST-0585,2026-07-24T10:27:53Z,AE,web,1
TXN-2026-03732,42.15,pos,EDUCATION,CUST-0565,2026-06-25T02:26:55Z,SA,pos_terminal,0
TXN-2026-03733,296.09,pos,FASHION,CUST-0219,2026-06-16T21:11:40Z,US,pos_terminal,0
TXN-2026-03734,7.34,pos,FUEL,CUST-0218,2026-06-24T09:27:47Z,SA,web,0
TXN-2026-03735,778.85,ecom,HEALTHCARE,CUST-0778,2026-06-12T13:16:19Z,SA,mobile,0
TXN-2026-03736,327.37,ecom,TRAVEL,CUST-0772,2026-07-09T03:57:19Z,SA,pos_terminal,0
TXN-2026-03737,68.25,atm,PHARMACY,CUST-0269,2026-07-05T21:55:27Z,SA,atm,0
TXN-2026-03738,111.14,pos,EDUCATION,CUST-0524,2026-06-30T10:54:04Z,SA,pos_terminal,0
TXN-2026-03739,85.54,ecom,HEALTHCARE,CUST-0091,2026-07-27T17:56:08Z,AE,mobile,0
TXN-2026-03740,16.23,transfer,EDUCATION,CUST-0688,2026-06-05T04:03:25Z,SA,atm,0
TXN-2026-03741,57.52,atm,ENTERTAINMENT,CUST-0358,2026-06-22T07:50:00Z,SA,mobile,0
TXN-2026-03742,216.32,pos,RESTAURANT,CUST-0280,2026-07-15T10:16:43Z,SA,mobile,0
TXN-2026-03743,521.08,pos,ONLINE_SERVICES,CUST-0773,2026-06-16T00:56:54Z,EG,web,0
TXN-2026-03744,214.79,pos,FASHION,CUST-0039,2026-06-14T05:47:39Z,SA,atm,0
TXN-2026-03745,423.51,ecom,HEALTHCARE,CUST-0788,2026-07-02T11:24:50Z,EG,atm,0
TXN-2026-03746,75.61,atm,EDUCATION,CUST-0225,2026-07-08T09:13:04Z,SA,pos_terminal,0
TXN-2026-03747,79.15,pos,ENTERTAINMENT,CUST-0781,2026-07-27T16:54:00Z,EG,atm,0
TXN-2026-03748,76.34,pos,ENTERTAINMENT,CUST-0522,2026-07-25T02:35:38Z,US,pos_terminal,0
TXN-2026-03749,444.54,pos,EDUCATION,CUST-0536,2026-06-02T14:48:18Z,EG,atm,0
TXN-2026-03750,77.43,ecom,FUEL,CUST-0328,2026-06-07T17:51:40Z,GB,pos_terminal,0
TXN-2026-03751,204.71,ecom,GROCERY,CUST-0594,2026-06-22T21:58:08Z,SA,pos_terminal,0
TXN-2026-03752,66.77,transfer,TELECOM,CUST-0600,2026-07-08T00:40:25Z,AE,pos_terminal,0
TXN-2026-03753,65.65,pos,UTILITIES,CUST-0043,2026-07-07T15:05:58Z,SA,mobile,0
TXN-2026-03754,17.42,atm,EDUCATION,CUST-0060,2026-07-10T21:41:04Z,US,pos_terminal,0
TXN-2026-03755,112.58,atm,FUEL,CUST-0654,2026-07-01T02:01:31Z,SA,pos_terminal,0
TXN-2026-03756,80.83,pos,TRAVEL,CUST-0350,2026-07-14T06:00:41Z,SA,mobile,0
TXN-2026-03757,16.53,pos,PHARMACY,CUST-0227,2026-06-03T01:53:31Z,AE,mobile,0
TXN-2026-03758,236.99,atm,HEALTHCARE,CUST-0393,2026-06-03T17:24:01Z,AE,web,0
TXN-2026-03759,190.18,pos,TRAVEL,CUST-0503,2026-07-24T23:16:17Z,GB,mobile,0
TXN-2026-03760,5.75,atm,GROCERY,CUST-0050,2026-06-16T15:58:29Z,SA,mobile,0
TXN-2026-03761,55.22,pos,ONLINE_SERVICES,CUST-0471,2026-07-24T17:46:02Z,SA,mobile,0
TXN-2026-03762,22.41,pos,FUEL,CUST-0753,2026-07-14T13:47:21Z,EG,atm,0
TXN-2026-03763,104.0,atm,RESTAURANT,CUST-0231,2026-07-17T10:40:37Z,AE,atm,0
TXN-2026-03764,1831.73,atm,GROCERY,CUST-0086,2026-07-16T19:37:53Z,SA,atm,0
TXN-2026-03765,47.36,pos,EDUCATION,CUST-0323,2026-06-17T06:01:16Z,SA,mobile,0
TXN-2026-03766,30.63,pos,TRAVEL,CUST-0034,2026-06-23T10:16:28Z,EG,web,0
TXN-2026-03767,109.88,atm,ELECTRONICS,CUST-0298,2026-07-23T20:12:03Z,SA,pos_terminal,0
TXN-2026-03768,1996.74,ecom,TRAVEL,CUST-0092,2026-07-05T01:50:47Z,AE,mobile,0
TXN-2026-03769,206.45,pos,TRAVEL,CUST-0712,2026-06-20T09:44:56Z,SA,mobile,0
TXN-2026-03770,130.32,ecom,EDUCATION,CUST-0327,2026-06-06T03:08:28Z,SA,atm,0
TXN-2026-03771,127.89,transfer,HOME_GOODS,CUST-0098,2026-06-27T13:14:58Z,EG,web,0
TXN-2026-03772,14.54,transfer,ENTERTAINMENT,CUST-0156,2026-06-08T02:00:28Z,SA,atm,0
TXN-2026-03773,44.11,transfer,HOME_GOODS,CUST-0430,2026-07-27T07:22:55Z,AE,atm,0
TXN-2026-03774,45.49,pos,ENTERTAINMENT,CUST-0344,2026-06-12T10:29:28Z,US,atm,0
TXN-2026-03775,108.7,pos,FUEL,CUST-0587,2026-06-15T23:10:42Z,SA,atm,0
TXN-2026-03776,33.62,pos,UTILITIES,CUST-0031,2026-06-04T21:28:50Z,SA,pos_terminal,0
TXN-2026-03777,250.01,ecom,UTILITIES,CUST-0390,2026-06-04T20:19:31Z,GB,web,0
TXN-2026-03778,8.73,pos,HEALTHCARE,CUST-0606,2026-07-12T19:45:22Z,SA,web,0
TXN-2026-03779,184.06,pos,EDUCATION,CUST-0403,2026-07-06T23:48:32Z,SA,pos_terminal,0
TXN-2026-03780,318.45,pos,GROCERY,CUST-0747,2026-06-13T00:59:36Z,SA,pos_terminal,0
TXN-2026-03781,35.08,pos,ONLINE_SERVICES,CUST-0205,2026-06-28T16:03:44Z,GB,atm,0
TXN-2026-03782,45.79,transfer,RESTAURANT,CUST-0776,2026-07-28T22:16:06Z,US,atm,0
TXN-2026-03783,100.47,pos,GROCERY,CUST-0764,2026-06-20T04:38:40Z,SA,web,0
TXN-2026-03784,136.88,ecom,JEWELRY,CUST-0242,2026-07-11T05:37:54Z,EG,mobile,0
TXN-2026-03785,18.0,ecom,PHARMACY,CUST-0042,2026-06-25T04:28:30Z,SA,web,0
TXN-2026-03786,52.63,pos,ELECTRONICS,CUST-0192,2026-06-18T00:16:51Z,SA,atm,0
TXN-2026-03787,5.48,pos,HEALTHCARE,CUST-0479,2026-06-20T12:54:39Z,US,pos_terminal,0
TXN-2026-03788,20.09,pos,TRAVEL,CUST-0118,2026-06-30T03:15:23Z,SA,pos_terminal,0
TXN-2026-03789,214.26,atm,GROCERY,CUST-0642,2026-07-27T14:16:43Z,EG,mobile,0
TXN-2026-03790,76.53,pos,ENTERTAINMENT,CUST-0430,2026-07-05T21:15:07Z,SA,atm,0
TXN-2026-03791,91.06,pos,FASHION,CUST-0202,2026-07-26T04:58:16Z,EG,web,0
TXN-2026-03792,119.49,ecom,ELECTRONICS,CUST-0776,2026-06-13T11:51:15Z,AE,mobile,0
TXN-2026-03793,8.74,pos,FASHION,CUST-0418,2026-07-08T20:06:02Z,SA,pos_terminal,0
TXN-2026-03794,341.08,atm,ONLINE_SERVICES,CUST-0474,2026-06-06T20:10:53Z,SA,pos_terminal,0
TXN-2026-03795,19.83,pos,ELECTRONICS,CUST-0728,2026-06-09T14:31:44Z,SA,pos_terminal,0
TXN-2026-03796,347.77,transfer,RESTAURANT,CUST-0514,2026-07-24T18:06:43Z,GB,pos_terminal,0
TXN-2026-03797,99.99,transfer,GROCERY,CUST-0015,2026-07-22T17:38:46Z,SA,web,0
TXN-2026-03798,711.69,atm,FASHION,CUST-0046,2026-07-19T12:20:35Z,AE,mobile,0
TXN-2026-03799,58.39,pos,HOME_GOODS,CUST-0258,2026-06-29T04:33:00Z,SA,web,0
TXN-2026-03800,85.99,pos,TRAVEL,CUST-0395,2026-07-26T03:55:33Z,SA,mobile,0
TXN-2026-03801,171.49,ecom,TRAVEL,CUST-0200,2026-07-04T23:30:40Z,SA,web,0
TXN-2026-03802,67.23,transfer,GROCERY,CUST-0774,2026-07-25T17:04:57Z,US,web,0
TXN-2026-03803,58.52,pos,UTILITIES,CUST-0479,2026-06-18T02:22:54Z,SA,mobile,0
TXN-2026-03804,134.36,ecom,TRAVEL,CUST-0798,2026-07-13T05:53:52Z,AE,web,0
TXN-2026-03805,252.91,atm,FASHION,CUST-0788,2026-06-25T06:35:37Z,GB,pos_terminal,0
TXN-2026-03806,365.87,ecom,GROCERY,CUST-0360,2026-07-18T07:15:23Z,EG,pos_terminal,0
TXN-2026-03807,168.85,pos,FUEL,CUST-0666,2026-07-23T19:06:56Z,US,mobile,0
TXN-2026-03808,86.82,pos,TELECOM,CUST-0028,2026-06-02T22:40:09Z,US,mobile,0
TXN-2026-03809,488.19,transfer,TELECOM,CUST-0059,2026-07-10T09:04:27Z,GB,pos_terminal,0
TXN-2026-03810,109.06,ecom,TRAVEL,CUST-0161,2026-07-03T19:43:46Z,SA,pos_terminal,0
TXN-2026-03811,766.69,ecom,ONLINE_SERVICES,CUST-0073,2026-06-11T16:17:21Z,AE,atm,0
TXN-2026-03812,87.74,pos,GROCERY,CUST-0264,2026-06-12T17:58:49Z,US,pos_terminal,0
TXN-2026-03813,601.61,ecom,GROCERY,CUST-0506,2026-07-13T00:22:29Z,SA,mobile,0
TXN-2026-03814,397.4,pos,RESTAURANT,CUST-0510,2026-07-14T04:42:58Z,SA,pos_terminal,0
TXN-2026-03815,148.62,atm,FUEL,CUST-0383,2026-07-06T08:27:52Z,SA,mobile,0
TXN-2026-03816,60.92,ecom,ELECTRONICS,CUST-0712,2026-07-25T04:17:45Z,SA,pos_terminal,0
TXN-2026-03817,14.06,ecom,GROCERY,CUST-0496,2026-06-26T20:28:57Z,SA,pos_terminal,0
TXN-2026-03818,66.77,pos,ONLINE_SERVICES,CUST-0800,2026-06-11T09:34:30Z,GB,pos_terminal,0
TXN-2026-03819,28.01,transfer,JEWELRY,CUST-0056,2026-07-13T17:38:01Z,SA,mobile,0
TXN-2026-03820,65.73,atm,RESTAURANT,CUST-0708,2026-07-11T21:05:32Z,SA,pos_terminal,0
TXN-2026-03821,248.45,pos,PHARMACY,CUST-0161,2026-07-27T11:29:15Z,SA,atm,0
TXN-2026-03822,98.37,ecom,TRAVEL,CUST-0794,2026-06-09T10:32:26Z,EG,atm,0
TXN-2026-03823,170.49,atm,FASHION,CUST-0437,2026-06-20T16:30:07Z,SA,mobile,0
TXN-2026-03824,57.78,pos,FASHION,CUST-0180,2026-07-25T07:15:18Z,GB,pos_terminal,0
TXN-2026-03825,123.86,pos,ENTERTAINMENT,CUST-0521,2026-06-03T10:42:47Z,US,web,0
TXN-2026-03826,665.25,pos,ONLINE_SERVICES,CUST-0494,2026-07-25T02:33:06Z,US,mobile,0
TXN-2026-03827,94.02,ecom,PHARMACY,CUST-0373,2026-06-12T18:33:06Z,SA,web,0
TXN-2026-03828,130.05,pos,ELECTRONICS,CUST-0664,2026-07-25T14:46:05Z,SA,mobile,0
TXN-2026-03829,47.01,atm,FASHION,CUST-0714,2026-07-10T00:55:37Z,EG,web,0
TXN-2026-03830,89.14,pos,FUEL,CUST-0265,2026-06-17T19:13:40Z,AE,atm,0
TXN-2026-03831,17.37,ecom,FUEL,CUST-0218,2026-06-06T22:59:33Z,GB,atm,0
TXN-2026-03832,22.52,pos,UTILITIES,CUST-0745,2026-06-06T19:26:40Z,EG,web,0
TXN-2026-03833,16.09,ecom,UTILITIES,CUST-0578,2026-06-20T01:08:58Z,AE,pos_terminal,0
TXN-2026-03834,119.97,atm,ENTERTAINMENT,CUST-0551,2026-07-07T03:40:10Z,US,mobile,1
TXN-2026-03835,119.72,pos,JEWELRY,CUST-0215,2026-07-08T09:06:10Z,SA,pos_terminal,0
TXN-2026-03836,498.36,pos,TRAVEL,CUST-0735,2026-06-04T23:11:18Z,EG,pos_terminal,0
TXN-2026-03837,123.42,transfer,EDUCATION,CUST-0393,2026-06-14T10:06:58Z,AE,web,0
TXN-2026-03838,115.34,pos,ENTERTAINMENT,CUST-0422,2026-06-07T14:16:40Z,SA,web,0
TXN-2026-03839,142.9,atm,HOME_GOODS,CUST-0003,2026-06-19T08:13:13Z,AE,atm,1
TXN-2026-03840,9.97,transfer,TELECOM,CUST-0666,2026-06-26T08:04:45Z,US,web,0
TXN-2026-03841,53.0,atm,PHARMACY,CUST-0039,2026-07-17T02:17:43Z,SA,pos_terminal,0
TXN-2026-03842,59.08,ecom,UTILITIES,CUST-0098,2026-07-03T11:02:16Z,AE,pos_terminal,0
TXN-2026-03843,59.77,atm,RESTAURANT,CUST-0146,2026-06-10T05:16:02Z,EG,pos_terminal,0
TXN-2026-03844,16.87,pos,FUEL,CUST-0243,2026-07-04T19:08:30Z,EG,web,0
TXN-2026-03845,109.7,pos,JEWELRY,CUST-0771,2026-06-24T11:25:15Z,EG,mobile,0
TXN-2026-03846,42.3,ecom,TELECOM,CUST-0158,2026-06-29T09:33:50Z,US,mobile,0
TXN-2026-03847,174.18,transfer,HOME_GOODS,CUST-0729,2026-07-04T00:29:39Z,SA,atm,0
TXN-2026-03848,469.73,ecom,FASHION,CUST-0001,2026-06-07T14:51:20Z,SA,pos_terminal,0
TXN-2026-03849,35.0,ecom,EDUCATION,CUST-0331,2026-07-05T12:55:37Z,GB,web,0
TXN-2026-03850,39.91,pos,GROCERY,CUST-0174,2026-07-07T03:55:02Z,US,atm,0
TXN-2026-03851,306.95,atm,PHARMACY,CUST-0391,2026-07-22T02:54:19Z,SA,mobile,0
TXN-2026-03852,66.14,ecom,ELECTRONICS,CUST-0158,2026-06-11T17:26:43Z,SA,pos_terminal,0
TXN-2026-03853,24.25,pos,TRAVEL,CUST-0338,2026-06-11T09:15:01Z,SA,web,0
TXN-2026-03854,29.92,ecom,GROCERY,CUST-0793,2026-06-11T17:42:43Z,SA,pos_terminal,0
TXN-2026-03855,506.31,ecom,HEALTHCARE,CUST-0501,2026-07-19T05:38:20Z,US,mobile,0
TXN-2026-03856,356.91,transfer,TRAVEL,CUST-0497,2026-07-15T16:17:26Z,GB,atm,0
TXN-2026-03857,188.11,atm,ENTERTAINMENT,CUST-0611,2026-06-25T02:57:17Z,SA,web,1
TXN-2026-03858,10.38,pos,GROCERY,CUST-0477,2026-06-16T12:03:08Z,GB,web,0
TXN-2026-03859,110.97,atm,TRAVEL,CUST-0482,2026-07-30T06:27:11Z,SA,pos_terminal,0
TXN-2026-03860,134.2,ecom,ONLINE_SERVICES,CUST-0613,2026-06-30T06:34:46Z,SA,pos_terminal,0
TXN-2026-03861,9.5,pos,TRAVEL,CUST-0443,2026-06-06T06:32:59Z,EG,web,0
TXN-2026-03862,48.3,pos,GROCERY,CUST-0223,2026-06-02T18:55:45Z,AE,mobile,0
TXN-2026-03863,51.25,pos,FASHION,CUST-0307,2026-07-08T04:16:51Z,EG,atm,0
TXN-2026-03864,210.84,ecom,HOME_GOODS,CUST-0027,2026-07-16T07:57:55Z,EG,mobile,0
TXN-2026-03865,244.18,ecom,RESTAURANT,CUST-0629,2026-06-08T11:59:12Z,EG,web,0
TXN-2026-03866,275.27,pos,UTILITIES,CUST-0535,2026-07-10T02:46:57Z,SA,pos_terminal,0
TXN-2026-03867,49.42,pos,ENTERTAINMENT,CUST-0275,2026-07-03T22:11:22Z,GB,web,0
TXN-2026-03868,25.26,ecom,RESTAURANT,CUST-0759,2026-07-06T13:55:56Z,SA,atm,0
TXN-2026-03869,125.02,ecom,FASHION,CUST-0404,2026-06-23T05:47:39Z,SA,pos_terminal,0
TXN-2026-03870,51.78,pos,UTILITIES,CUST-0758,2026-07-06T20:49:24Z,SA,web,0
TXN-2026-03871,958.27,ecom,PHARMACY,CUST-0001,2026-06-24T20:42:45Z,AE,mobile,0
TXN-2026-03872,313.47,ecom,TELECOM,CUST-0764,2026-07-18T13:11:41Z,AE,mobile,0
TXN-2026-03873,283.19,ecom,EDUCATION,CUST-0661,2026-06-17T01:47:20Z,US,pos_terminal,1
TXN-2026-03874,5.0,pos,HOME_GOODS,CUST-0255,2026-07-24T10:48:12Z,SA,mobile,0
TXN-2026-03875,105.47,pos,FUEL,CUST-0231,2026-06-15T09:55:03Z,SA,atm,0
TXN-2026-03876,17.32,atm,HEALTHCARE,CUST-0153,2026-06-03T19:04:21Z,US,web,0
TXN-2026-03877,27.6,pos,HEALTHCARE,CUST-0755,2026-07-20T12:17:37Z,GB,pos_terminal,0
TXN-2026-03878,173.39,pos,ENTERTAINMENT,CUST-0475,2026-06-19T09:10:32Z,US,web,0
TXN-2026-03879,155.27,ecom,HEALTHCARE,CUST-0472,2026-06-26T19:40:19Z,SA,mobile,0
TXN-2026-03880,175.27,ecom,HEALTHCARE,CUST-0522,2026-06-18T08:37:04Z,SA,mobile,0
TXN-2026-03881,384.79,atm,FASHION,CUST-0750,2026-06-02T09:36:38Z,SA,mobile,0
TXN-2026-03882,44.26,pos,TELECOM,CUST-0425,2026-06-04T14:02:42Z,AE,web,0
TXN-2026-03883,178.44,pos,PHARMACY,CUST-0010,2026-07-06T10:02:24Z,US,mobile,0
TXN-2026-03884,107.75,transfer,PHARMACY,CUST-0456,2026-06-17T16:14:22Z,SA,pos_terminal,0
TXN-2026-03885,63.11,pos,ENTERTAINMENT,CUST-0737,2026-06-05T10:49:14Z,US,mobile,0
TXN-2026-03886,286.78,pos,ELECTRONICS,CUST-0343,2026-07-26T23:30:54Z,SA,pos_terminal,0
TXN-2026-03887,119.14,pos,ELECTRONICS,CUST-0115,2026-06-21T00:40:16Z,GB,web,0
TXN-2026-03888,155.3,pos,HOME_GOODS,CUST-0357,2026-07-02T02:11:09Z,SA,atm,0
TXN-2026-03889,143.76,pos,HEALTHCARE,CUST-0314,2026-06-02T17:33:27Z,SA,atm,0
TXN-2026-03890,199.44,pos,RESTAURANT,CUST-0132,2026-06-07T21:00:59Z,SA,mobile,0
TXN-2026-03891,261.39,ecom,FASHION,CUST-0792,2026-06-08T05:53:46Z,GB,mobile,0
TXN-2026-03892,457.0,pos,HEALTHCARE,CUST-0602,2026-07-04T16:28:54Z,AE,mobile,0
TXN-2026-03893,42.55,pos,PHARMACY,CUST-0638,2026-07-16T10:52:02Z,SA,atm,0
TXN-2026-03894,91.07,pos,RESTAURANT,CUST-0661,2026-07-11T19:54:25Z,US,pos_terminal,0
TXN-2026-03895,116.43,transfer,TRAVEL,CUST-0072,2026-07-15T14:09:52Z,AE,web,0
TXN-2026-03896,198.22,ecom,ENTERTAINMENT,CUST-0437,2026-06-25T14:29:32Z,SA,mobile,0
TXN-2026-03897,96.2,transfer,JEWELRY,CUST-0258,2026-06-23T02:45:44Z,SA,web,0
TXN-2026-03898,85.83,transfer,ENTERTAINMENT,CUST-0100,2026-06-12T21:15:50Z,US,atm,0
TXN-2026-03899,176.18,pos,HOME_GOODS,CUST-0017,2026-06-08T21:08:24Z,US,mobile,0
TXN-2026-03900,322.48,transfer,FUEL,CUST-0576,2026-06-08T02:54:01Z,AE,mobile,0
TXN-2026-03901,743.43,ecom,UTILITIES,CUST-0185,2026-07-28T15:13:48Z,US,mobile,0
TXN-2026-03902,17.94,pos,EDUCATION,CUST-0428,2026-06-26T20:31:27Z,SA,pos_terminal,0
TXN-2026-03903,81.08,pos,TELECOM,CUST-0038,2026-07-11T19:11:23Z,SA,mobile,0
TXN-2026-03904,21.45,atm,TELECOM,CUST-0380,2026-07-08T18:47:18Z,SA,web,0
TXN-2026-03905,153.09,pos,TRAVEL,CUST-0381,2026-07-08T19:02:28Z,US,mobile,0
TXN-2026-03906,233.51,ecom,ELECTRONICS,CUST-0781,2026-06-27T15:33:16Z,SA,web,0
TXN-2026-03907,137.94,ecom,HEALTHCARE,CUST-0286,2026-06-24T00:44:42Z,SA,pos_terminal,1
TXN-2026-03908,41.65,pos,HOME_GOODS,CUST-0506,2026-07-12T21:55:08Z,SA,pos_terminal,0
TXN-2026-03909,60.28,pos,RESTAURANT,CUST-0404,2026-06-28T14:54:23Z,US,atm,0
TXN-2026-03910,36.5,atm,PHARMACY,CUST-0209,2026-07-02T09:12:38Z,SA,atm,0
TXN-2026-03911,123.03,pos,HOME_GOODS,CUST-0559,2026-07-05T02:54:00Z,SA,mobile,0
TXN-2026-03912,153.59,atm,GROCERY,CUST-0147,2026-06-17T03:52:49Z,US,mobile,0
TXN-2026-03913,204.98,ecom,JEWELRY,CUST-0356,2026-06-08T12:25:05Z,SA,atm,0
TXN-2026-03914,95.61,pos,TELECOM,CUST-0267,2026-07-21T18:18:47Z,US,mobile,0
TXN-2026-03915,233.69,transfer,HEALTHCARE,CUST-0173,2026-06-28T03:01:21Z,AE,mobile,0
TXN-2026-03916,13.15,pos,HOME_GOODS,CUST-0391,2026-07-25T13:22:46Z,EG,web,0
TXN-2026-03917,115.6,ecom,EDUCATION,CUST-0393,2026-07-10T18:57:13Z,SA,atm,0
TXN-2026-03918,477.93,pos,ONLINE_SERVICES,CUST-0361,2026-06-12T07:34:18Z,GB,atm,0
TXN-2026-03919,29.86,ecom,HOME_GOODS,CUST-0230,2026-06-29T07:24:49Z,SA,mobile,0
TXN-2026-03920,228.52,pos,EDUCATION,CUST-0449,2026-06-29T12:48:13Z,SA,web,0
TXN-2026-03921,120.78,pos,TELECOM,CUST-0014,2026-07-05T10:10:54Z,SA,pos_terminal,0
